avg_loss,total_loss,avg_localization_loss,avg_false_positive_loss,avg_false_negative_loss,avg_iou,precision,recall,f1_score,total_images,total_gt_boxes,total_pred_boxes,total_true_positives,total_false_positives,total_false_negatives,hash,token_file,generation,timestamp,fitness
1.4153167741007115,50.951403867625615,0.14818714447108206,1.0138888888888888,0.25324074074074077,0.6491699689845638,0.4605263157888677,0.6363636363624793,0.5343511449886369,36,55,76,35,41,20,tokens_1085b3aab8f078f46c8c3edd9689540e6b1a29ac25607d71f6844c76a26a1adf,./population/gen_0009/tokens_1085b3aab8f078f46c8c3edd9689540e6b1a29ac25607d71f6844c76a26a1adf.npy,9,2026-05-17 18:23:23.090198,1.4153167741007115
1.41879053643557,51.076459311680516,0.1516609068059405,1.0416666666666667,0.22546296296296298,0.6596034393114898,0.4615384615378698,0.6545454545442645,0.5413533834093278,36,55,78,36,42,19,tokens_830ac0dea44d3695541e0323487ea1e01494e3419041c6fcd04671c796e53bb0,./population/gen_0009/tokens_830ac0dea44d3695541e0323487ea1e01494e3419041c6fcd04671c796e53bb0.npy,9,2026-05-17 18:23:39.555446,1.41879053643557
1.4202207266042897,51.12794615775443,0.15309109697466047,1.0138888888888888,0.25324074074074077,0.6447316596074263,0.4605263157888677,0.6363636363624793,0.5343511449886369,36,55,76,35,41,20,tokens_f6944613e43ba8f6119f0b69e3d278c8549b93e6f7d6f345c1d40cbd4bc8c322,./population/gen_0009/tokens_f6944613e43ba8f6119f0b69e3d278c8549b93e6f7d6f345c1d40cbd4bc8c322.npy,9,2026-05-17 18:23:56.531719,1.4202207266042897
1.4203813465267392,51.13372847496261,0.15325171689710942,1.0138888888888888,0.25324074074074077,0.644577596201285,0.4605263157888677,0.6363636363624793,0.5343511449886369,36,55,76,35,41,20,tokens_f8e58430734c1a16592b8aff0c354b9d18e851d0352fc9707e64ad9a7d69dc54,./population/gen_0009/tokens_f8e58430734c1a16592b8aff0c354b9d18e851d0352fc9707e64ad9a7d69dc54.npy,9,2026-05-17 18:24:13.389658,1.4203813465267392
1.4204752135301089,51.13710768708392,0.15334558390047937,1.0138888888888888,0.25324074074074077,0.6451181730058653,0.4605263157888677,0.6363636363624793,0.5343511449886369,36,55,76,35,41,20,tokens_1d850a6874ac315bca10dda9ae00bc7e117739c7caf738e23b2d122487b4571f,./population/gen_0009/tokens_1d850a6874ac315bca10dda9ae00bc7e117739c7caf738e23b2d122487b4571f.npy,9,2026-05-17 18:24:30.306593,1.4204752135301089
1.460553495090908,52.57992582327269,0.1517571987946118,1.0555555555555556,0.25324074074074077,0.6484057610482726,0.4487179487173734,0.6363636363624793,0.526315789424388,36,55,78,35,43,20,tokens_6c5f3511de1c17794e65171f32bbd8d64e0ad0b23f75d32bb3d5cbd77db16a5d,./population/gen_0009/tokens_6c5f3511de1c17794e65171f32bbd8d64e0ad0b23f75d32bb3d5cbd77db16a5d.npy,9,2026-05-17 18:24:47.108415,1.460553495090908
1.5780008094409115,56.808029139872815,0.16735266129276316,1.1666666666666667,0.24398148148148144,0.6314200937739435,0.42857142857091834,0.6545454545442645,0.5179856114622224,36,55,84,36,48,19,tokens_0d650435b3c402861409243ce83c3f56421593f91b7c72fc96a9bbc1c59035c4,./population/gen_0009/tokens_0d650435b3c402861409243ce83c3f56421593f91b7c72fc96a9bbc1c59035c4.npy,9,2026-05-17 18:25:04.251229,1.5780008094409115
1.4341798052301347,51.63047298828485,0.15316128671161594,1.0277777777777777,0.25324074074074077,0.6431768928693417,0.4545454545448642,0.6363636363624793,0.5303030302536156,36,55,77,35,42,20,tokens_b2e424890a162245bfc43fd697a126c3bedeb5a0596967d7cdf7ea6b226af8df,./population/gen_0009/tokens_b2e424890a162245bfc43fd697a126c3bedeb5a0596967d7cdf7ea6b226af8df.npy,9,2026-05-17 18:25:21.185673,1.4341798052301347
1.5356321451666008,55.28275722599763,0.15739140442586008,1.125,0.25324074074074077,0.6446040432855887,0.4320987654315653,0.6363636363624793,0.5147058823040116,36,55,81,35,46,20,tokens_73afd6dc24f17c880d3558fdabf363ee8a117ccdd77ef885395a7e2acd5cc8ae,./population/gen_0009/tokens_73afd6dc24f17c880d3558fdabf363ee8a117ccdd77ef885395a7e2acd5cc8ae.npy,9,2026-05-17 18:25:38.023483,1.5356321451666008
1.4892041527861022,53.61134950029968,0.17577822686017625,1.0833333333333333,0.23009259259259254,0.6223087233687726,0.45679012345622616,0.6727272727260496,0.5441176470098508,36,55,81,37,44,18,tokens_ddc721117dc5ed61dde9b3ce4047682d212505f2a8013028441f6b85cd5a0b8c,./population/gen_0009/tokens_ddc721117dc5ed61dde9b3ce4047682d212505f2a8013028441f6b85cd5a0b8c.npy,9,2026-05-17 18:25:54.865622,1.4892041527861022
