avg_loss,total_loss,avg_localization_loss,avg_false_positive_loss,avg_false_negative_loss,avg_iou,precision,recall,f1_score,total_images,total_gt_boxes,total_pred_boxes,total_true_positives,total_false_positives,total_false_negatives,hash,token_file,generation,timestamp,fitness
1.41879053643557,51.076459311680516,0.1516609068059405,1.0416666666666667,0.22546296296296298,0.6596034393114898,0.4615384615378698,0.6545454545442645,0.5413533834093278,36,55,78,36,42,19,tokens_830ac0dea44d3695541e0323487ea1e01494e3419041c6fcd04671c796e53bb0,./population/gen_0004/tokens_830ac0dea44d3695541e0323487ea1e01494e3419041c6fcd04671c796e53bb0.npy,4,2026-05-17 17:48:09.911702,1.41879053643557
1.4202207266042897,51.12794615775443,0.15309109697466047,1.0138888888888888,0.25324074074074077,0.6447316596074263,0.4605263157888677,0.6363636363624793,0.5343511449886369,36,55,76,35,41,20,tokens_f6944613e43ba8f6119f0b69e3d278c8549b93e6f7d6f345c1d40cbd4bc8c322,./population/gen_0004/tokens_f6944613e43ba8f6119f0b69e3d278c8549b93e6f7d6f345c1d40cbd4bc8c322.npy,4,2026-05-17 17:48:26.659954,1.4202207266042897
1.4204752135301089,51.13710768708392,0.15334558390047937,1.0138888888888888,0.25324074074074077,0.6451181730058653,0.4605263157888677,0.6363636363624793,0.5343511449886369,36,55,76,35,41,20,tokens_1d850a6874ac315bca10dda9ae00bc7e117739c7caf738e23b2d122487b4571f,./population/gen_0004/tokens_1d850a6874ac315bca10dda9ae00bc7e117739c7caf738e23b2d122487b4571f.npy,4,2026-05-17 17:48:43.599799,1.4204752135301089
1.4207063694948447,51.14542930181441,0.15357673986521525,1.0416666666666667,0.22546296296296298,0.6582407505758354,0.4615384615378698,0.6545454545442645,0.5413533834093278,36,55,78,36,42,19,tokens_6002194f099ff2199ee2a95d1fff4a10119e2a93aeeabb7e82060725534c9e99,./population/gen_0004/tokens_6002194f099ff2199ee2a95d1fff4a10119e2a93aeeabb7e82060725534c9e99.npy,4,2026-05-17 17:49:00.195537,1.4207063694948447
1.421784750130549,51.18425100469976,0.1546551205009192,1.0416666666666667,0.22546296296296298,0.6546015453772056,0.4615384615378698,0.6545454545442645,0.5413533834093278,36,55,78,36,42,19,tokens_395cc72f34732c395a0cf22df6ee03be904457686878290832aba5f03d8c3d8b,./population/gen_0004/tokens_395cc72f34732c395a0cf22df6ee03be904457686878290832aba5f03d8c3d8b.npy,4,2026-05-17 17:49:17.270927,1.421784750130549
1.4986565033491697,53.951634120570105,0.15745279964546574,1.0972222222222223,0.24398148148148144,0.6392853190439296,0.44444444444389575,0.6545454545442645,0.5294117646569312,36,55,81,36,45,19,tokens_1188a2b58367fc4c1537aaf0ccbf8d12a65151abeb987750caa7f40d9df2f928,./population/gen_0004/tokens_1188a2b58367fc4c1537aaf0ccbf8d12a65151abeb987750caa7f40d9df2f928.npy,4,2026-05-17 17:49:33.896361,1.4986565033491697
1.4937585291371467,53.77530704893728,0.14792519580381336,1.0648148148148147,0.28101851851851856,0.6369539642544987,0.435897435896877,0.6181818181806942,0.5112781954394482,36,55,78,34,44,21,tokens_3ec6b758bdd937cb18bf25819280150979446f45bc5f17612700ebc5106622c2,./population/gen_0004/tokens_3ec6b758bdd937cb18bf25819280150979446f45bc5f17612700ebc5106622c2.npy,4,2026-05-17 17:49:50.918005,1.4937585291371467
1.5062321519495463,54.22435747018367,0.16039881861621322,1.0925925925925926,0.25324074074074077,0.6382139354162478,0.4374999999994531,0.6363636363624793,0.5185185184694651,36,55,80,35,45,20,tokens_578efda12fb0abe47edb1ba290e3589b60da0656c702330bd975e1b5b15948ef,./population/gen_0004/tokens_578efda12fb0abe47edb1ba290e3589b60da0656c702330bd975e1b5b15948ef.npy,4,2026-05-17 17:50:07.869079,1.5062321519495463
1.5503950313546275,55.81422112876659,0.16752466098425745,1.1388888888888888,0.24398148148148144,0.6295904347519031,0.43902439024336704,0.6545454545442645,0.5255474452066493,36,55,82,36,46,19,tokens_c5e079d8f23f9384053566cb49b3695695a4aa6fdcf8793a9a260f853a76538e,./population/gen_0004/tokens_c5e079d8f23f9384053566cb49b3695695a4aa6fdcf8793a9a260f853a76538e.npy,4,2026-05-17 17:50:24.610217,1.5503950313546275
1.5198630627992349,54.71507026077246,0.1555112109473831,1.1111111111111112,0.25324074074074077,0.6504093963029265,0.4374999999994531,0.6363636363624793,0.5185185184694651,36,55,80,35,45,20,tokens_2de537c76e05cb2f60e0b8b9a6b71953e5c1b30ae941d66dd28d0efe050a385e,./population/gen_0004/tokens_2de537c76e05cb2f60e0b8b9a6b71953e5c1b30ae941d66dd28d0efe050a385e.npy,4,2026-05-17 17:50:41.499761,1.5198630627992349
